Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,PlotMix_Climate,SiteDateID,SitePlotID,SiteDatePlotID,CodeOriginal,Code,Name,Native,Duration,Lifeform,SpeciesSeeded,ObsSource,PlantSource,PlantSource2,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,3,ConMod,Cool,Current,16,75,1011,OPUNT,OPUNT,Opuntia spp.,Native,Perennial,Shrub,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,3,ConMod,Cool,Current,16,75,1011,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,3,ConMod,Cool,Current,16,75,1011,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,3,ConMod,Cool,Current,16,75,1011,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,3,ConMod,Cool,Current,16,75,1011,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,2x2,Seeded,Seeded,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,3,ConMod,Cool,Current,16,75,1011,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,3,ConMod,Cool,Current,16,75,1011,SIAN2,SIAN2,Silene antirrhina,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,3,ConMod,Cool,Current,16,75,1011,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,2x2,Seeded,Seeded,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,3,ConMod,Cool,Current,16,75,1011,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,ASNU4,ASNU4,Astragalus nuttallianus,Native,Unknown,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,DINE2,DINE2,Argythamnia neomexicana,Native,Unknown,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,HAPAA,HAPAA,Harpagonella palmeri,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,2x2,Seeded,Seeded,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,4,Mulch,Cool,Current,16,76,1012,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,2x2,Seeded,Seeded,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,AMCO3,AMCO3,Ambrosia confertiflora,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,AMMEI2,AMMEI2,Amsinckia menziesii,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,ANOC2,ANOC2,Androsace occidentalis,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,ASNU4,ASNU4,Astragalus nuttallianus,Native,Unknown,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,CACI2,CACI2,Calandrinia ciliata,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,DAPU3,DAPU3,Daucus pusillus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,DRCUI,DRCUI,Draba cuneifolia,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,LOSTT,LOSTT,Lotus strigosus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,PEPL,PEPL,Pectocarya platycarpa,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,Yes,2x2,Seeded,Seeded,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,SIAN2,SIAN2,Silene antirrhina,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,5,Pits,Warm,Projected,16,77,1013,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,AMMEI2,AMMEI2,Amsinckia menziesii,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,ANOC2,ANOC2,Androsace occidentalis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,BORO2,BORO2,Bouteloua rothrockii,Native,Perennial,Grass,Yes,2x2,Seeded,Seeded,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,DAPU3,DAPU3,Daucus pusillus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,POBI,POBI,Poa bigelovii,Native,Annual,Grass,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,Yes,2x2,Seeded,Seeded,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,6,ConMod,Warm,Projected,16,78,1014,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,AMMEI2,AMMEI2,Amsinckia menziesii,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,ASNU4,ASNU4,Astragalus nuttallianus,Native,Unknown,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,DAPU3,DAPU3,Daucus pusillus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,Yes,subplot,Seeded,Seeded,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,7,Seed,Warm,Projected,16,79,1015,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,ASNU4,ASNU4,Astragalus nuttallianus,Native,Unknown,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,BOIN3,BOIN3,Bowlesia incana,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,BORO2,BORO2,Bouteloua rothrockii,Native,Perennial,Grass,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,DAPU3,DAPU3,Daucus pusillus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,PAMI5,PAMI5,Parkinsonia microphylla,Native,Perennial,Shrub,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,2x2,Seeded,Seeded,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,8,Pits,Cool,Current,16,80,1016,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,2x2,Seeded,Seeded,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,AMMEI2,AMMEI2,Amsinckia menziesii,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,CRBA5,CRBA5,Cryptantha barbigera,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,ERLA12,ERLA12,Ericameria laricifolia,Native,Perennial,Shrub,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,HAPAA,HAPAA,Harpagonella palmeri,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,9,Control,None,None,16,81,1017,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,10,ConMod,Warm,Projected,16,82,1018,AMCO3,AMCO3,Ambrosia confertiflora,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,10,ConMod,Warm,Projected,16,82,1018,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,No,subplot,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,10,ConMod,Warm,Projected,16,82,1018,DAPU7,DAPU7,Dasyochloa pulchella,Native,Perennial,Grass,No,2x2,Native_recruit,Native recruit,Desirable
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,10,ConMod,Warm,Projected,16,82,1018,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,subplot,Native_recruit,Native recruit,Desirable
