Date,ppt_mm,tmin,tmean,tmax,Site,Region
2022-02-15,1.47,1.6,12.2,22.7,Roosevelt,Sonoran Central
2022-02-16,1.61,2.2,12.4,22.6,Roosevelt,Sonoran Central
2022-02-17,1.51,5,8.2,11.4,Roosevelt,Sonoran Central
2022-02-18,0,0.5,8.1,15.7,Roosevelt,Sonoran Central
2022-02-19,0,-1,9,19,Roosevelt,Sonoran Central
2022-02-20,0,2.9,12.1,21.4,Roosevelt,Sonoran Central
2022-02-21,0,1.6,12.3,23,Roosevelt,Sonoran Central
2022-02-22,0,4.3,11.2,18.2,Roosevelt,Sonoran Central
2022-02-23,9.3,6.4,11.2,16.1,Roosevelt,Sonoran Central
2022-02-24,6.66,-1.2,4.5,10.3,Roosevelt,Sonoran Central
2022-02-25,0,-1.3,4.5,10.2,Roosevelt,Sonoran Central
2022-02-26,0,-1,7.7,16.4,Roosevelt,Sonoran Central
2022-02-27,0,1.9,10,18.1,Roosevelt,Sonoran Central
2022-02-28,0,0,9.4,18.8,Roosevelt,Sonoran Central
2022-03-01,0,6.9,15.1,23.2,Roosevelt,Sonoran Central
2022-03-02,0,6.2,15.9,25.7,Roosevelt,Sonoran Central
2022-03-03,0,7.5,17.5,27.5,Roosevelt,Sonoran Central
2022-03-04,0,8.8,18.5,28.2,Roosevelt,Sonoran Central
2022-03-05,1.4,9.1,14.1,19.2,Roosevelt,Sonoran Central
2022-03-06,0,6.7,12.1,17.4,Roosevelt,Sonoran Central
2022-03-07,0,2.6,8.2,13.9,Roosevelt,Sonoran Central
2022-03-08,0,1.9,9.4,16.8,Roosevelt,Sonoran Central
2022-03-09,0,2.1,9.3,16.5,Roosevelt,Sonoran Central
2022-03-10,0,1.7,9.9,18.2,Roosevelt,Sonoran Central
2022-03-11,0,3,10.8,18.6,Roosevelt,Sonoran Central
2022-03-12,0,3.9,10.9,17.9,Roosevelt,Sonoran Central
2022-03-13,0,2.8,12.4,22,Roosevelt,Sonoran Central
2022-03-14,0,4.9,13.8,22.6,Roosevelt,Sonoran Central
2022-03-15,0,5.5,14.9,24.3,Roosevelt,Sonoran Central
2022-03-16,0,6.9,16.9,27,Roosevelt,Sonoran Central
2022-03-17,0.01,8.5,17,25.5,Roosevelt,Sonoran Central
2022-03-18,0,8.7,16.4,24.1,Roosevelt,Sonoran Central
2022-03-19,0,7.2,16.2,25.1,Roosevelt,Sonoran Central
2022-03-20,0,7.1,16.7,26.4,Roosevelt,Sonoran Central
2022-03-21,0,8.7,14.4,20,Roosevelt,Sonoran Central
2022-03-22,0,7.7,14.3,20.8,Roosevelt,Sonoran Central
2022-03-23,0,6.6,15.1,23.6,Roosevelt,Sonoran Central
2022-03-24,0,7.7,16,24.3,Roosevelt,Sonoran Central
2022-03-25,0,6.4,17.4,28.4,Roosevelt,Sonoran Central
2022-03-26,0,9.3,20.6,31.9,Roosevelt,Sonoran Central
2022-03-27,0,11,21,31.1,Roosevelt,Sonoran Central
2022-03-28,0,10.8,21,31.1,Roosevelt,Sonoran Central
2019-11-21,11.77,11.7,15.6,19.5,SCC,Sonoran Central
2019-11-22,4.3,10.4,13.1,15.9,SCC,Sonoran Central
2019-11-23,0,9.2,13.4,17.7,SCC,Sonoran Central
2019-11-24,0,8.7,15.1,21.6,SCC,Sonoran Central
2019-11-25,0,9.2,15.6,22,SCC,Sonoran Central
2019-11-26,0,8.5,13.7,19,SCC,Sonoran Central
2019-11-27,0,5.6,10.3,15,SCC,Sonoran Central
2019-11-28,0,6.4,12.9,19.4,SCC,Sonoran Central
2019-11-29,13.29,10,14.9,19.8,SCC,Sonoran Central
2019-11-30,7.77,6.4,10,13.6,SCC,Sonoran Central
2019-12-01,0,5.2,9.9,14.7,SCC,Sonoran Central
2019-12-02,0,5.6,12.4,19.3,SCC,Sonoran Central
2019-12-03,0,8,13.9,19.9,SCC,Sonoran Central
2019-12-04,0,8,13.2,18.4,SCC,Sonoran Central
2019-12-05,0,13,17.6,22.2,SCC,Sonoran Central
2019-12-06,0,11.4,15.8,20.3,SCC,Sonoran Central
2019-12-07,0,10.7,15.9,21.1,SCC,Sonoran Central
2019-12-08,3.02,10.6,15.5,20.5,SCC,Sonoran Central
2019-12-09,0.38,12.2,14.3,16.3,SCC,Sonoran Central
2019-12-10,1.96,8.1,13.3,18.4,SCC,Sonoran Central
2019-12-11,0,7.9,13.5,19.1,SCC,Sonoran Central
2019-12-12,0,8,14,20,SCC,Sonoran Central
2019-12-13,0,7.5,13.3,19.1,SCC,Sonoran Central
2019-12-14,0,7.7,13.7,19.6,SCC,Sonoran Central
2019-12-15,0,8.4,14.5,20.6,SCC,Sonoran Central
2019-12-16,0,5.7,11.7,17.7,SCC,Sonoran Central
2019-12-17,0,4.4,10.2,15.9,SCC,Sonoran Central
2019-12-18,0,4.8,10.5,16.3,SCC,Sonoran Central
2019-12-19,0,5.8,12,18.3,SCC,Sonoran Central
2019-12-20,0,4.8,10.9,17,SCC,Sonoran Central
2019-12-21,0,4,11.8,19.7,SCC,Sonoran Central
2019-12-22,0,7.3,14.4,21.5,SCC,Sonoran Central
2019-12-23,0,9,15.5,21.9,SCC,Sonoran Central
2019-12-24,1.23,11,14.6,18.3,SCC,Sonoran Central
2019-12-25,6.18,9.7,11.6,13.5,SCC,Sonoran Central
2019-12-26,5.63,6.4,9.6,12.8,SCC,Sonoran Central
2019-12-27,4.8,6,10.8,15.7,SCC,Sonoran Central
2019-12-28,5.99,7.3,8.4,9.6,SCC,Sonoran Central
2019-12-29,0,1.3,6.4,11.5,SCC,Sonoran Central
2019-12-30,0,0.6,5.6,10.6,SCC,Sonoran Central
2019-12-31,0,4,8.4,12.7,SCC,Sonoran Central
2020-01-01,0,5.4,10.3,15.1,SCC,Sonoran Central
2020-01-02,0,3.9,9.1,14.4,SCC,Sonoran Central
2020-01-03,0,4.7,10.8,16.8,SCC,Sonoran Central
2020-01-04,0,4.5,10.7,16.8,SCC,Sonoran Central
2020-01-05,0,5.1,12.1,19.2,SCC,Sonoran Central
2020-01-06,0,5,12.5,20,SCC,Sonoran Central
2020-01-07,0,5.7,13.2,20.8,SCC,Sonoran Central
2020-01-08,0,5.6,13.9,22.2,SCC,Sonoran Central
2020-01-09,0,5.3,12.2,19.1,SCC,Sonoran Central
2020-01-10,0,6.5,11.4,16.3,SCC,Sonoran Central
2020-01-11,0,4.1,10.4,16.6,SCC,Sonoran Central
2020-01-12,0,3.4,9.8,16.2,SCC,Sonoran Central
2020-01-13,0,3.5,10.5,17.5,SCC,Sonoran Central
2020-01-14,0,3.9,11.6,19.3,SCC,Sonoran Central
2020-01-15,0,5.1,12.8,20.4,SCC,Sonoran Central
2020-01-16,0,7.6,13.8,19.9,SCC,Sonoran Central
2020-01-17,0,7.5,13,18.5,SCC,Sonoran Central
2020-01-18,0,6,11.7,17.3,SCC,Sonoran Central
2020-01-19,0,6.2,13.7,21.1,SCC,Sonoran Central
2020-01-20,0,8,16,24,SCC,Sonoran Central
2020-01-21,0.33,13.1,17.9,22.8,SCC,Sonoran Central
2020-01-22,2.44,11.2,12.3,13.3,SCC,Sonoran Central
2020-01-23,0,8.4,12.8,17.1,SCC,Sonoran Central
2020-01-24,0,8,14.4,20.7,SCC,Sonoran Central
2020-01-25,0,8.2,15.1,22,SCC,Sonoran Central
2020-01-26,0,8.2,14.9,21.6,SCC,Sonoran Central
2020-01-27,0,8.1,14.8,21.6,SCC,Sonoran Central
2020-01-28,0,9.1,15.7,22.4,SCC,Sonoran Central
2020-01-29,0,8.1,14.3,20.5,SCC,Sonoran Central
2020-01-30,0,7.4,12.7,18.1,SCC,Sonoran Central
2020-01-31,0,8,13.9,19.9,SCC,Sonoran Central
2020-02-01,0,6.9,14.3,21.7,SCC,Sonoran Central
2020-02-02,0,7.9,16.5,25.1,SCC,Sonoran Central
2020-02-03,0,9.7,17.4,25.1,SCC,Sonoran Central
2020-02-04,0,2.1,9.6,17.1,SCC,Sonoran Central
2020-02-05,0,1.3,6.5,11.7,SCC,Sonoran Central
2020-02-06,0,1.2,6.4,11.6,SCC,Sonoran Central
2020-02-07,0,1.8,8.3,14.8,SCC,Sonoran Central
2020-02-08,0,4,11.2,18.4,SCC,Sonoran Central
2020-02-09,0,5.5,13.5,21.5,SCC,Sonoran Central
2020-02-10,0,8.7,15.6,22.5,SCC,Sonoran Central
2020-02-11,16.52,9.2,15.1,21.1,SCC,Sonoran Central
2020-02-12,1,5.5,10.6,15.6,SCC,Sonoran Central
2020-02-13,0,5.2,10.9,16.6,SCC,Sonoran Central
2020-02-14,0,5.6,12.4,19.2,SCC,Sonoran Central
2020-02-15,0,8.2,14.6,21.1,SCC,Sonoran Central
2020-02-16,0,7.4,14.3,21.3,SCC,Sonoran Central
2020-02-17,0,7.5,15,22.5,SCC,Sonoran Central
2020-02-18,0,8.3,15.8,23.3,SCC,Sonoran Central
2020-02-19,0,9.8,17,24.2,SCC,Sonoran Central
2020-02-20,0,10.8,17.7,24.6,SCC,Sonoran Central
2020-02-21,0,10.1,17.9,25.8,SCC,Sonoran Central
2020-02-22,12,15.4,19.7,23.9,SCC,Sonoran Central
2020-02-23,13.36,10.2,15,19.8,SCC,Sonoran Central
2020-02-24,0,8.6,12.9,17.2,SCC,Sonoran Central
2020-02-25,0,8,14.2,20.3,SCC,Sonoran Central
2020-02-26,0,7.3,13.5,19.6,SCC,Sonoran Central
2020-02-27,0,6.2,12.6,19.1,SCC,Sonoran Central
2020-02-28,0,6.4,15.1,23.8,SCC,Sonoran Central
2020-02-29,0,10.5,17.4,24.3,SCC,Sonoran Central
2020-03-01,0,9.7,17.1,24.5,SCC,Sonoran Central
2020-03-02,0.45,10.2,16.7,23.3,SCC,Sonoran Central
2020-03-03,0,9.2,14.2,19.2,SCC,Sonoran Central
2020-03-04,0,9.9,16.6,23.3,SCC,Sonoran Central
2020-03-05,0,9.6,15.9,22.1,SCC,Sonoran Central
2020-03-06,0,11.1,19.6,28.2,SCC,Sonoran Central
2020-03-07,0,16,22.4,28.7,SCC,Sonoran Central
2020-03-08,0,14.7,21.4,28.1,SCC,Sonoran Central
2020-03-09,0,12.6,17.6,22.6,SCC,Sonoran Central
2020-03-10,0.93,11.5,17.8,24.2,SCC,Sonoran Central
2020-03-11,10.34,15.5,19,22.5,SCC,Sonoran Central
2020-03-12,19.86,15.9,17.4,18.9,SCC,Sonoran Central
2020-03-13,15.78,11.2,16.4,21.6,SCC,Sonoran Central
2020-03-14,9.11,10.8,14.5,18.2,SCC,Sonoran Central
2020-03-15,0,10.3,15.9,21.4,SCC,Sonoran Central
2020-03-16,0,11.6,17.6,23.6,SCC,Sonoran Central
2020-03-17,0,11.6,18.2,24.7,SCC,Sonoran Central
2020-03-18,1.16,12.8,17.8,22.9,SCC,Sonoran Central
2020-03-19,8.15,9.4,14.3,19.1,SCC,Sonoran Central
2020-03-20,0,8.6,12.7,16.9,SCC,Sonoran Central
2020-03-21,0,8.7,14.6,20.5,SCC,Sonoran Central
2020-03-22,0,10.6,16.4,22.1,SCC,Sonoran Central
2020-03-23,0,11.4,16.8,22.2,SCC,Sonoran Central
2020-03-24,0,12,18,24.1,SCC,Sonoran Central
2020-03-25,0,11.3,17.8,24.3,SCC,Sonoran Central
2020-03-26,0,11.8,17.8,23.8,SCC,Sonoran Central
2020-03-27,0,10.9,15.4,19.9,SCC,Sonoran Central
2020-03-28,0,7.6,12.5,17.5,SCC,Sonoran Central
2020-03-29,0,7,13.7,20.3,SCC,Sonoran Central
2020-03-30,0,10.2,17,23.8,SCC,Sonoran Central
2020-03-31,0,9.9,17,24.2,SCC,Sonoran Central
2020-04-01,0,12.9,19.4,25.8,SCC,Sonoran Central
2020-04-02,0,14.9,21.6,28.4,SCC,Sonoran Central
2020-04-03,0,13.8,20.7,27.6,SCC,Sonoran Central
2020-04-04,0,13.5,20.6,27.7,SCC,Sonoran Central
2020-04-05,0,13.9,20.7,27.6,SCC,Sonoran Central
2020-04-06,0,14.1,21,28,SCC,Sonoran Central
2020-04-07,0,13.8,20.8,27.7,SCC,Sonoran Central
2020-04-08,0,13.2,20.4,27.7,SCC,Sonoran Central
2020-04-09,0,12.2,19.6,27,SCC,Sonoran Central
2020-04-10,0,11.1,16.4,21.6,SCC,Sonoran Central
2020-04-11,0,11,17.7,24.3,SCC,Sonoran Central
2020-04-12,0.62,11.7,16.1,20.4,SCC,Sonoran Central
2020-04-13,0,11.3,17.4,23.6,SCC,Sonoran Central
2020-04-14,0.05,13.7,18.9,24.1,SCC,Sonoran Central
2020-04-15,0,12.2,19,25.7,SCC,Sonoran Central
2020-04-16,0,12.4,19.7,27.1,SCC,Sonoran Central
2020-04-17,0,12.7,20.7,28.6,SCC,Sonoran Central
2020-04-18,0,13.7,21.8,29.9,SCC,Sonoran Central
2020-04-19,0,14,19.3,24.7,SCC,Sonoran Central
2020-04-20,0,14,20.6,27.2,SCC,Sonoran Central
2020-04-21,0,16.3,22.8,29.3,SCC,Sonoran Central
2020-04-22,0,15.9,21.5,27,SCC,Sonoran Central
2020-04-23,0,16.2,23.9,31.7,SCC,Sonoran Central
2020-04-24,0,18.4,26.6,34.7,SCC,Sonoran Central
2020-04-25,0,19.2,27.3,35.4,SCC,Sonoran Central
2020-04-26,0,19.9,28.3,36.6,SCC,Sonoran Central
2020-04-27,0,20.8,29.2,37.6,SCC,Sonoran Central
2020-04-28,0,21.4,29.4,37.3,SCC,Sonoran Central
2020-04-29,0,21.1,29.1,37.1,SCC,Sonoran Central
2020-04-30,0,22.5,30.7,38.9,SCC,Sonoran Central
2020-05-01,0,21.3,29.3,37.3,SCC,Sonoran Central
2020-05-02,0,20.9,29.2,37.5,SCC,Sonoran Central
2020-05-03,0,21,28.6,36.2,SCC,Sonoran Central
2020-05-04,0,20.1,27.5,34.9,SCC,Sonoran Central
2020-05-05,0,19.5,27.8,36,SCC,Sonoran Central
2020-05-06,0,22.2,30.1,38.1,SCC,Sonoran Central
2020-05-07,0,21.8,30.8,39.8,SCC,Sonoran Central
2020-05-08,0,21.5,30.6,39.8,SCC,Sonoran Central
2020-05-09,0,22.7,30.6,38.4,SCC,Sonoran Central
2020-05-10,0.28,24.7,31,37.3,SCC,Sonoran Central
2020-05-11,0,24.4,30.7,36.9,SCC,Sonoran Central
2020-05-12,0,23.1,29.6,36.2,SCC,Sonoran Central
2020-05-13,0,20.9,27.4,33.8,SCC,Sonoran Central
2020-05-14,0,20.2,25.9,31.6,SCC,Sonoran Central
2020-05-15,0,19.5,25.4,31.4,SCC,Sonoran Central
2020-05-16,0,19.7,26.5,33.3,SCC,Sonoran Central
2020-05-17,0,21.3,28.6,36,SCC,Sonoran Central
2020-05-18,0,21.4,29.4,37.4,SCC,Sonoran Central
2020-05-19,0,20.9,29,37,SCC,Sonoran Central
2020-05-20,0,17,24.4,31.8,SCC,Sonoran Central
2020-05-21,0,16,22.5,29,SCC,Sonoran Central
2020-05-22,0,16.5,24.4,32.2,SCC,Sonoran Central
2020-05-23,0,18.3,26.2,34,SCC,Sonoran Central
2020-05-24,0,20.3,26.7,33,SCC,Sonoran Central
2020-05-25,0,20.4,26.9,33.4,SCC,Sonoran Central
2020-05-26,0,20.9,28.1,35.3,SCC,Sonoran Central
2020-05-27,0,22.4,30.4,38.5,SCC,Sonoran Central
2020-05-28,0,22.8,31.9,41,SCC,Sonoran Central
2020-05-29,0,26,34.1,42.1,SCC,Sonoran Central
2020-05-30,0,26.6,34.9,43.3,SCC,Sonoran Central
2020-05-31,0.04,27.8,35.2,42.7,SCC,Sonoran Central
2020-06-01,0,26.2,33.5,40.8,SCC,Sonoran Central
2020-06-02,0,26.2,33,39.8,SCC,Sonoran Central
2020-06-03,0,28.3,34.8,41.2,SCC,Sonoran Central
2020-06-04,0,28.1,35.4,42.6,SCC,Sonoran Central
2020-06-05,0,27.9,35.2,42.5,SCC,Sonoran Central
2020-06-06,0,22.6,31.2,39.8,SCC,Sonoran Central
2020-06-07,0,22.1,27.8,33.5,SCC,Sonoran Central
2020-06-08,0,22.3,28.5,34.7,SCC,Sonoran Central
2020-06-09,0,20.7,26,31.4,SCC,Sonoran Central
2020-06-10,0,20.1,27,33.8,SCC,Sonoran Central
2020-06-11,0,21.4,30.2,39,SCC,Sonoran Central
2020-06-12,0,23.2,32.4,41.6,SCC,Sonoran Central
2020-06-13,0,24.2,32.9,41.7,SCC,Sonoran Central
2020-06-14,0,22.2,31.3,40.4,SCC,Sonoran Central
2020-06-15,0,22.2,31,39.9,SCC,Sonoran Central
2020-06-16,0,23.7,31.9,40.1,SCC,Sonoran Central
2020-06-17,0,23.5,31.9,40.2,SCC,Sonoran Central
2020-06-18,0,23.9,31.2,38.5,SCC,Sonoran Central
2020-06-19,0,24,31.3,38.5,SCC,Sonoran Central
2020-06-20,0,22.9,30.6,38.3,SCC,Sonoran Central
2020-06-21,0,23.3,31.7,40.1,SCC,Sonoran Central
2020-06-22,0,24.7,33,41.4,SCC,Sonoran Central
2020-06-23,0,25.2,33.3,41.5,SCC,Sonoran Central
2020-06-24,0,25.4,33.5,41.7,SCC,Sonoran Central
2020-06-25,0,25.2,33.8,42.4,SCC,Sonoran Central
2020-06-26,0,26.7,34.2,41.8,SCC,Sonoran Central
2020-06-27,0,26.4,34.3,42.2,SCC,Sonoran Central
2020-06-28,0,26.6,33.7,40.7,SCC,Sonoran Central
2020-06-29,0,26.2,32.8,39.4,SCC,Sonoran Central
2020-06-30,0,23.4,30.2,36.9,SCC,Sonoran Central
2020-07-01,0,23,29.9,36.8,SCC,Sonoran Central
2020-07-02,0,23.9,31.5,39.1,SCC,Sonoran Central
2020-07-03,0,25.8,32.1,38.5,SCC,Sonoran Central
2020-07-04,0,28.1,33.8,39.4,SCC,Sonoran Central
2020-07-05,0,28.4,35.3,42.3,SCC,Sonoran Central
2020-07-06,0,26.7,35,43.3,SCC,Sonoran Central
2020-07-07,0,26.2,34.7,43.2,SCC,Sonoran Central
2020-07-08,0,26.5,34.6,42.8,SCC,Sonoran Central
2020-07-09,0,30.7,36.6,42.5,SCC,Sonoran Central
2020-07-10,0,30.6,36.4,42.2,SCC,Sonoran Central
2020-07-11,0,31.6,37.6,43.5,SCC,Sonoran Central
2020-07-12,0,32.1,38.7,45.3,SCC,Sonoran Central
2020-07-13,0,32.6,39.1,45.6,SCC,Sonoran Central
2020-07-14,0,31.5,37.6,43.6,SCC,Sonoran Central
2020-07-15,0,30.7,36.7,42.6,SCC,Sonoran Central
2020-07-16,0,30.1,36.1,42.1,SCC,Sonoran Central
2020-07-17,0,30.2,36.5,42.8,SCC,Sonoran Central
2020-07-18,0,30.5,36,41.5,SCC,Sonoran Central
2020-07-19,0,30.9,36.9,42.9,SCC,Sonoran Central
2020-07-20,0,31.8,37,42.1,SCC,Sonoran Central
2020-07-21,0,31.4,35.2,39.1,SCC,Sonoran Central
2020-07-22,0,30.5,36.1,41.8,SCC,Sonoran Central
2020-07-23,0,30,35.4,40.7,SCC,Sonoran Central
2020-07-24,0,27.1,31.2,35.4,SCC,Sonoran Central
2020-07-25,4.76,26.5,32.6,38.8,SCC,Sonoran Central
2020-07-26,0,26.9,33.2,39.5,SCC,Sonoran Central
2020-07-27,0,28.9,35.4,41.9,SCC,Sonoran Central
2020-07-28,0,30.6,36.8,42.9,SCC,Sonoran Central
2020-07-29,0,30.3,37.3,44.4,SCC,Sonoran Central
2020-07-30,0,30.1,37.5,44.9,SCC,Sonoran Central
2020-07-31,0,30.3,38.5,46.8,SCC,Sonoran Central
2020-08-01,0,30.7,38.4,46.2,SCC,Sonoran Central
2020-08-02,0,32.5,37.7,42.9,SCC,Sonoran Central
2020-08-03,0,31.2,36.5,41.7,SCC,Sonoran Central
2020-08-04,0,29.7,37,44.3,SCC,Sonoran Central
2020-08-05,0,29.3,35.9,42.5,SCC,Sonoran Central
2020-08-06,0,27.3,35,42.7,SCC,Sonoran Central
2020-08-07,0,26.5,34.4,42.3,SCC,Sonoran Central
2020-08-08,0,27,34.5,41.9,SCC,Sonoran Central
2020-08-09,0,27.8,35.5,43.1,SCC,Sonoran Central
2020-08-10,0,27.2,35.4,43.5,SCC,Sonoran Central
2020-08-11,0,27.1,35.2,43.3,SCC,Sonoran Central
2020-08-12,0,29.1,35.8,42.5,SCC,Sonoran Central
2020-08-13,0,29.8,36.5,43.2,SCC,Sonoran Central
2020-08-14,0,30.8,38.2,45.5,SCC,Sonoran Central
2020-08-15,0,30.2,38.2,46.3,SCC,Sonoran Central
2020-08-16,0,31.3,37.9,44.6,SCC,Sonoran Central
2020-08-17,0,31.2,38.2,45.3,SCC,Sonoran Central
2020-08-18,0.28,30.6,38,45.5,SCC,Sonoran Central
2020-08-19,0,31.2,38,44.8,SCC,Sonoran Central
2020-08-20,0,31.2,38.2,45.2,SCC,Sonoran Central
2020-08-21,7.37,27.2,35.1,43,SCC,Sonoran Central
2020-08-22,0,28.3,32.8,37.4,SCC,Sonoran Central
2020-08-23,0,30.1,35.3,40.5,SCC,Sonoran Central
2020-08-24,0,30.9,37,43.1,SCC,Sonoran Central
2020-08-25,0,31.4,38.5,45.7,SCC,Sonoran Central
2020-08-26,0,31,37.7,44.4,SCC,Sonoran Central
2020-08-27,0,30.3,37,43.8,SCC,Sonoran Central
2020-08-28,0,30.7,37.4,44.2,SCC,Sonoran Central
2020-08-29,0,30.9,37.3,43.6,SCC,Sonoran Central
2020-08-30,0.39,26,32.5,39,SCC,Sonoran Central
2020-08-31,0.01,24.3,31.4,38.5,SCC,Sonoran Central
2020-09-01,0,24.5,30.9,37.2,SCC,Sonoran Central
2020-09-02,0,28.1,33.1,38.1,SCC,Sonoran Central
2020-09-03,0,28,33.3,38.6,SCC,Sonoran Central
2020-09-04,0,27.6,34.6,41.5,SCC,Sonoran Central
2020-09-05,0,28.1,36.8,45.5,SCC,Sonoran Central
2020-09-06,0,30.3,37.9,45.6,SCC,Sonoran Central
2020-09-07,0,28.6,36.4,44.2,SCC,Sonoran Central
2020-09-08,0,28.2,35,41.8,SCC,Sonoran Central
2020-09-09,0,21.1,28.7,36.2,SCC,Sonoran Central
2020-09-10,0,19.7,25.8,31.8,SCC,Sonoran Central
2020-09-11,0,20.2,26.6,33,SCC,Sonoran Central
2020-09-12,0,20.6,26.8,33,SCC,Sonoran Central
2020-09-13,0,20.4,28.4,36.4,SCC,Sonoran Central
2020-09-14,0,22.7,30.8,38.9,SCC,Sonoran Central
2020-09-15,0,25,32.4,39.8,SCC,Sonoran Central
2020-09-16,0,24.6,32.3,39.9,SCC,Sonoran Central
2020-09-17,0,23.7,32.8,41.8,SCC,Sonoran Central
2020-09-18,0,24.3,33.1,42,SCC,Sonoran Central
2020-09-19,0,25.9,33.5,41,SCC,Sonoran Central
2020-09-20,0,25.1,32.2,39.3,SCC,Sonoran Central
2020-09-21,0,24.5,32.7,40.9,SCC,Sonoran Central
2020-09-22,0,25.9,32.5,39.1,SCC,Sonoran Central
2020-09-23,0,24.1,31.2,38.3,SCC,Sonoran Central
2020-09-24,0,23.2,31.3,39.5,SCC,Sonoran Central
2020-09-25,0,23.3,31.8,40.3,SCC,Sonoran Central
2020-09-26,0,23.4,31.8,40.2,SCC,Sonoran Central
2020-09-27,0,22.8,30.9,39,SCC,Sonoran Central
2020-09-28,0,21.5,29.9,38.3,SCC,Sonoran Central
2020-09-29,0,21.4,30.3,39.3,SCC,Sonoran Central
2020-09-30,0,22.4,30.5,38.7,SCC,Sonoran Central
2020-10-01,0,21.8,30.7,39.7,SCC,Sonoran Central
2020-10-02,0,22.1,31.5,40.8,SCC,Sonoran Central
2020-10-03,0,21.3,31,40.7,SCC,Sonoran Central
2020-10-04,0,20.3,30,39.7,SCC,Sonoran Central
2020-10-05,0,19.9,29.8,39.7,SCC,Sonoran Central
2020-10-06,0,20.6,30.2,39.9,SCC,Sonoran Central
2020-10-07,0,20.5,30,39.6,SCC,Sonoran Central
2020-10-08,0,19.9,29.5,39.1,SCC,Sonoran Central
2020-10-09,0,20.5,29.2,37.9,SCC,Sonoran Central
2020-10-10,0,20.6,28.5,36.4,SCC,Sonoran Central
2020-10-11,0,19.2,27.2,35.1,SCC,Sonoran Central
2020-10-12,0,18.6,26.4,34.1,SCC,Sonoran Central
2020-10-13,0,18.7,27.7,36.7,SCC,Sonoran Central
2020-10-14,0,18.7,28.5,38.2,SCC,Sonoran Central
2020-10-15,0,18,27.7,37.4,SCC,Sonoran Central
2020-10-16,0,18.8,27.6,36.5,SCC,Sonoran Central
2020-10-17,0,19.5,29.2,38.8,SCC,Sonoran Central
2020-10-18,0,17.6,26.4,35.2,SCC,Sonoran Central
2020-10-19,0,16.6,26,35.3,SCC,Sonoran Central
2020-10-20,0,17.5,26.6,35.7,SCC,Sonoran Central
2020-10-21,0,17.2,26.3,35.4,SCC,Sonoran Central
2020-10-22,0,17.5,26.7,35.8,SCC,Sonoran Central
2020-10-23,0,18,26,34,SCC,Sonoran Central
2020-10-24,0,19.2,26.2,33.2,SCC,Sonoran Central
2020-10-25,0,19.1,24.7,30.4,SCC,Sonoran Central
2020-10-26,0,17.4,23.6,29.7,SCC,Sonoran Central
2020-10-27,0,9.4,14,18.6,SCC,Sonoran Central
2020-10-28,0,7.2,13.3,19.3,SCC,Sonoran Central
2020-10-29,0,7,14,20.9,SCC,Sonoran Central
2020-10-30,0,10.4,19.6,28.9,SCC,Sonoran Central
2020-10-31,0,14.4,22.3,30.2,SCC,Sonoran Central
2020-11-01,0,16,23.1,30.2,SCC,Sonoran Central
2020-11-02,0,17.9,26.1,34.4,SCC,Sonoran Central
2020-11-03,0,20,27.1,34.1,SCC,Sonoran Central
2020-11-04,0,17.6,25.6,33.7,SCC,Sonoran Central
2020-11-05,0,17,25.2,33.5,SCC,Sonoran Central
2020-11-06,0,18,27,36,SCC,Sonoran Central
2020-11-07,0,22.6,27,31.4,SCC,Sonoran Central
2020-11-08,0,11.3,18.6,26,SCC,Sonoran Central
2020-11-09,0.03,9.5,14.1,18.6,SCC,Sonoran Central
2020-11-10,0,6.5,11.5,16.6,SCC,Sonoran Central
2020-11-11,0,6.2,12.6,19,SCC,Sonoran Central
2020-11-12,0,6,13.7,21.5,SCC,Sonoran Central
2020-11-13,0,7.5,15.2,22.9,SCC,Sonoran Central
2020-11-14,0,8.3,16.3,24.3,SCC,Sonoran Central
2020-11-15,0,8.3,16.1,23.9,SCC,Sonoran Central
2020-11-16,0,9.2,18.6,28.1,SCC,Sonoran Central
2020-11-17,0,12.3,22.7,33.1,SCC,Sonoran Central
2020-11-18,0,14.4,23.6,32.7,SCC,Sonoran Central
2020-11-19,0,14.4,23.1,31.7,SCC,Sonoran Central
2020-11-20,0,13.7,22.1,30.6,SCC,Sonoran Central
2020-11-21,0,14.8,22.9,31,SCC,Sonoran Central
2020-11-22,0,14.7,21.8,29,SCC,Sonoran Central
2020-11-23,0,13.9,21.4,28.9,SCC,Sonoran Central
2020-11-24,0,12,18.9,25.8,SCC,Sonoran Central
2020-11-25,0,7.7,14.8,21.9,SCC,Sonoran Central
2020-11-26,0,6.6,14.1,21.6,SCC,Sonoran Central
2020-11-27,0,6.2,13.9,21.7,SCC,Sonoran Central
2020-11-28,0,5.4,11.8,18.2,SCC,Sonoran Central
2020-11-29,0,6.3,13.9,21.5,SCC,Sonoran Central
2020-11-30,0,6.1,15,23.8,SCC,Sonoran Central
2020-12-01,0,7.4,15.2,23,SCC,Sonoran Central
2020-12-02,0,6.1,13.8,21.5,SCC,Sonoran Central
2020-12-03,0,6.9,13.7,20.4,SCC,Sonoran Central
2020-12-04,0,4.5,11.6,18.7,SCC,Sonoran Central
2020-12-05,0,3.7,11.7,19.7,SCC,Sonoran Central
2020-12-06,0,4.3,13,21.6,SCC,Sonoran Central
2020-12-07,0,4.8,13.9,22.9,SCC,Sonoran Central
