Date,ppt_mm,tmin,tmean,tmax,Site,Region
2021-01-10,0,4,10.2,16.4,29_Palms,Mojave
2021-01-11,0,2.3,8.8,15.3,29_Palms,Mojave
2021-01-12,0,1.5,9.1,16.9,29_Palms,Mojave
2021-01-13,0,0.9,8.8,16.8,29_Palms,Mojave
2021-01-14,0,2.6,11.9,21.2,29_Palms,Mojave
2021-01-15,0,8.6,15.9,23.2,29_Palms,Mojave
2021-01-16,0,8.1,16.2,24.4,29_Palms,Mojave
2021-01-17,0,8.2,16.2,24.3,29_Palms,Mojave
2021-01-18,0,7.5,15.7,24,29_Palms,Mojave
2021-01-19,0,6.1,13.7,21.4,29_Palms,Mojave
2021-01-20,0,7,9.7,12.4,29_Palms,Mojave
2021-01-21,0.11,7.3,10.6,14,29_Palms,Mojave
2021-01-22,0,6,13,20.1,29_Palms,Mojave
2021-01-23,0,3,10,17,29_Palms,Mojave
2021-01-24,13.44,2,7.6,13.3,29_Palms,Mojave
2021-01-25,1.27,3.6,8.3,13,29_Palms,Mojave
2021-01-26,0.75,2.8,5.4,8.1,29_Palms,Mojave
2021-01-27,0,1.6,6.3,11.1,29_Palms,Mojave
2021-01-28,0,3.2,7.6,12.1,29_Palms,Mojave
2021-01-29,0.02,2.1,9.1,16,29_Palms,Mojave
2021-01-30,0.51,2.8,7.1,11.7,29_Palms,Mojave
2021-01-31,0,0.9,7.4,14,29_Palms,Mojave
2021-02-01,0,2.5,9.8,16.9,29_Palms,Mojave
2021-02-02,0,8,12.2,16.2,29_Palms,Mojave
2021-02-03,0,10.9,16.2,21.2,29_Palms,Mojave
2021-02-04,0,8.1,15.7,22.9,29_Palms,Mojave
2021-02-05,0,7,12.2,17,29_Palms,Mojave
2021-02-06,0,5.8,14,21.8,29_Palms,Mojave
2021-02-07,0,6.4,14,21.2,29_Palms,Mojave
2021-02-08,0,5.3,14.9,24,29_Palms,Mojave
2021-02-09,0,4.5,13.5,22.3,29_Palms,Mojave
2021-02-10,0,6.9,12.3,17.8,29_Palms,Mojave
2021-02-11,0,10.3,16.1,21.9,29_Palms,Mojave
2021-02-12,0,8.1,16,23.6,29_Palms,Mojave
2021-02-13,0,8.6,13.7,18.5,29_Palms,Mojave
2021-02-14,0,9.1,15,20.8,29_Palms,Mojave
2021-02-15,0,8.7,12.5,16.3,29_Palms,Mojave
2021-02-16,0,7.5,13.4,19,29_Palms,Mojave
2021-02-17,0,8.2,13.7,19.1,29_Palms,Mojave
2021-02-18,0,4.6,10.2,15.9,29_Palms,Mojave
2021-02-19,0,0.8,8.1,15.3,29_Palms,Mojave
2021-02-20,0,1.4,10.2,18.9,29_Palms,Mojave
2021-02-21,0,5.9,11.6,16.8,29_Palms,Mojave
2021-02-22,0,5.8,11.6,17.4,29_Palms,Mojave
2021-02-23,0,5.4,13.2,20.9,29_Palms,Mojave
2021-02-24,0,4.7,14.7,24.6,29_Palms,Mojave
2021-02-25,0,8.1,16.6,25.2,29_Palms,Mojave
2021-02-26,0,2.4,8.5,14.5,29_Palms,Mojave
2021-02-27,0,4.1,13,21.7,29_Palms,Mojave
2021-02-28,0,8.2,13.5,18.5,29_Palms,Mojave
2021-03-01,0,0.7,7.7,14.7,29_Palms,Mojave
2021-03-02,0,0.6,9,17.5,29_Palms,Mojave
2021-03-03,0,1,10.9,20.9,29_Palms,Mojave
2021-03-04,0,3,10.9,19,29_Palms,Mojave
2021-03-05,0,2.2,11.5,20.8,29_Palms,Mojave
2021-03-06,0,5.9,14.8,23.7,29_Palms,Mojave
2021-03-07,0,6.7,16,25.4,29_Palms,Mojave
2021-03-08,0,8.8,15.9,23,29_Palms,Mojave
2021-03-09,0,9.5,15.6,21.8,29_Palms,Mojave
2021-03-10,0,4.7,11.3,18.1,29_Palms,Mojave
2021-03-11,0,3.3,9.2,15.1,29_Palms,Mojave
2021-03-12,0,3.4,8.7,14.2,29_Palms,Mojave
2021-03-13,0.39,2.5,7.5,12.6,29_Palms,Mojave
2021-03-14,0,6.1,12.2,18.6,29_Palms,Mojave
2021-03-15,0,7.7,15.4,23.2,29_Palms,Mojave
2021-03-16,0,5.2,11.8,18.5,29_Palms,Mojave
2021-03-17,0,4.8,11.9,19.1,29_Palms,Mojave
2021-03-18,0,3.8,12.2,20.7,29_Palms,Mojave
2021-03-19,0,5.4,14.5,23.5,29_Palms,Mojave
2021-03-20,0,10.6,18.5,26.5,29_Palms,Mojave
2021-03-21,0,8.4,15.8,23.2,29_Palms,Mojave
2021-03-22,0,7.3,13.2,19.3,29_Palms,Mojave
2021-03-23,0,6.4,14.4,22.5,29_Palms,Mojave
2021-03-24,0,9.6,14.6,19.7,29_Palms,Mojave
2021-03-25,0,7.4,13.9,20.4,29_Palms,Mojave
2021-03-26,0,7.4,12.7,18.3,29_Palms,Mojave
2021-03-27,0,9.3,14.3,19.4,29_Palms,Mojave
2021-03-28,0,8.6,16.1,23.7,29_Palms,Mojave
2021-03-29,0,7.4,17.2,27,29_Palms,Mojave
2021-03-30,0,12,21.4,30.8,29_Palms,Mojave
2021-03-31,0,10.2,17.2,24.3,29_Palms,Mojave
2021-04-01,0,8.9,16.9,24.8,29_Palms,Mojave
2021-04-02,0,8.5,18.3,28.1,29_Palms,Mojave
2021-04-03,0,14.1,23.7,32.9,29_Palms,Mojave
2021-04-04,0,15.4,24.9,33.5,29_Palms,Mojave
2021-04-05,0,16.8,26.3,34.6,29_Palms,Mojave
2021-04-06,0,17,24.9,31.9,29_Palms,Mojave
2021-04-07,0,15.2,22.1,28.5,29_Palms,Mojave
2021-04-08,0,14.1,23.7,33,29_Palms,Mojave
2021-04-09,0,16.6,23.7,30.1,29_Palms,Mojave
2021-04-10,0,15.2,23,30.3,29_Palms,Mojave
2021-04-11,0,16,24.1,31.4,29_Palms,Mojave
2021-04-12,0,15.2,23.3,31,29_Palms,Mojave
2021-04-13,0,15.9,24.4,31.2,29_Palms,Mojave
2021-04-14,0,11.8,21.4,29.8,29_Palms,Mojave
2021-04-15,0,12.1,19.9,27.3,29_Palms,Mojave
2021-04-16,0,11.4,18.2,24.2,29_Palms,Mojave
2021-04-17,0,12.4,20,27,29_Palms,Mojave
2021-04-18,0,14,20,26,29_Palms,Mojave
2021-04-19,0,13,19.9,26.3,29_Palms,Mojave
2021-04-20,0,13,22.8,32.1,29_Palms,Mojave
2021-04-21,0,14,22.7,31.4,29_Palms,Mojave
2021-04-22,0,11.7,18.5,25.1,29_Palms,Mojave
2021-04-23,0,13.8,20.9,27.3,29_Palms,Mojave
2021-04-24,0,14.5,22.4,29.7,29_Palms,Mojave
2021-04-25,0,14.4,22.2,30,29_Palms,Mojave
2021-04-26,0,13.4,20.3,26.8,29_Palms,Mojave
2021-04-27,0,9.5,14.8,19.6,29_Palms,Mojave
2021-04-28,0,9.5,15.6,21.3,29_Palms,Mojave
2021-04-29,0,13.5,20.8,28.2,29_Palms,Mojave
2021-04-30,0,15.8,24.1,32.6,29_Palms,Mojave
2021-05-01,0,17.7,27.6,36.9,29_Palms,Mojave
2021-05-02,0,18.5,26.7,34.1,29_Palms,Mojave
2021-05-03,0,18.4,24.6,30.4,29_Palms,Mojave
2021-05-04,0,16.4,22.7,29.1,29_Palms,Mojave
2021-05-05,0,16.6,25.3,33.4,29_Palms,Mojave
2021-05-06,0,16.1,25.2,34,29_Palms,Mojave
2021-05-07,0,16.3,25.4,34.4,29_Palms,Mojave
2021-05-08,0,18.4,25.8,32.2,29_Palms,Mojave
2021-05-09,0,18.1,25.6,32.5,29_Palms,Mojave
2021-05-10,0,18.2,25.7,32.7,29_Palms,Mojave
2021-05-11,0,18.1,24.8,31.3,29_Palms,Mojave
2021-05-12,0,19,26.1,33.1,29_Palms,Mojave
2021-05-13,0,18.6,26.9,35.1,29_Palms,Mojave
2021-05-14,0,19.3,27.3,35.2,29_Palms,Mojave
2021-05-15,0,17.9,26.9,35.6,29_Palms,Mojave
2021-05-16,0,16.8,25.2,33.2,29_Palms,Mojave
2021-05-17,0,15.3,22.3,28.2,29_Palms,Mojave
2021-05-18,0,17.5,24.3,31.1,29_Palms,Mojave
2021-05-19,0,20.2,28.3,35.6,29_Palms,Mojave
2021-05-20,0,18.1,27.2,35.5,29_Palms,Mojave
2021-05-21,0,13.2,21.4,29.4,29_Palms,Mojave
2021-05-22,0,11.1,16.5,21.5,29_Palms,Mojave
2021-05-23,0,10.8,17.3,23.5,29_Palms,Mojave
2021-05-24,0,12.1,20,27.4,29_Palms,Mojave
2021-05-25,0,16.4,23.9,31.3,29_Palms,Mojave
2021-05-26,0,19.3,27.3,34.7,29_Palms,Mojave
2021-05-27,0,21,27.8,34,29_Palms,Mojave
2021-05-28,0,19.9,27.6,34.7,29_Palms,Mojave
2021-05-29,0,21.1,28.6,35.7,29_Palms,Mojave
2021-05-30,0,21.3,28,34.5,29_Palms,Mojave
2021-05-31,0,20.5,28.5,36.1,29_Palms,Mojave
2021-06-01,0,21.2,29.4,37.4,29_Palms,Mojave
2021-06-02,0,21.9,30.3,38.6,29_Palms,Mojave
2021-06-03,0,22.9,31.8,40.6,29_Palms,Mojave
2021-06-04,0,23.4,32.4,41.2,29_Palms,Mojave
2021-06-05,0,23.5,32.5,41.2,29_Palms,Mojave
2021-06-06,0,25.5,33.2,40.8,29_Palms,Mojave
2021-06-07,0,20.7,29.4,37.9,29_Palms,Mojave
2021-06-08,0,17.5,26,34.4,29_Palms,Mojave
2021-06-09,0,17.6,25.4,33.3,29_Palms,Mojave
2021-06-10,0,14.6,24,33.4,29_Palms,Mojave
2021-06-11,0,14.6,22.4,30,29_Palms,Mojave
2021-06-12,0,17.4,26.4,35.3,29_Palms,Mojave
2021-06-13,0,21.4,30.3,39.1,29_Palms,Mojave
2021-06-14,0,17.3,29.6,41.8,29_Palms,Mojave
2021-06-15,0,23.7,33.5,43.4,29_Palms,Mojave
2021-06-16,0,25.9,35,44.5,29_Palms,Mojave
2021-06-17,0,22.3,33.8,43.7,29_Palms,Mojave
2021-06-18,0,28.1,36.9,45.7,29_Palms,Mojave
2021-06-19,0,22.6,34.6,45.3,29_Palms,Mojave
2021-06-20,0,29.7,37.9,46.1,29_Palms,Mojave
2021-06-21,0,25.9,34.4,42.8,29_Palms,Mojave
2021-06-22,0,24.5,33,41.3,29_Palms,Mojave
2021-06-23,0,27,32.8,38.5,29_Palms,Mojave
2021-06-24,0.07,21.3,28.1,34.7,29_Palms,Mojave
2021-06-25,0,22,29.7,37.4,29_Palms,Mojave
2021-06-26,0,24.4,31,37.8,29_Palms,Mojave
2021-06-27,0,25.3,33.5,41.7,29_Palms,Mojave
2021-06-28,0,19,36.5,43.3,29_Palms,Mojave
2021-06-29,0,29.8,36.3,42.8,29_Palms,Mojave
2021-06-30,0,30.1,32.7,37.3,29_Palms,Mojave
2021-07-01,0,28.2,34,39.8,29_Palms,Mojave
2021-07-02,0,24.6,32.9,41.3,29_Palms,Mojave
2021-07-03,0,25.8,33.5,41.2,29_Palms,Mojave
2021-07-04,0,28,33.7,39.4,29_Palms,Mojave
2021-07-05,0,26.3,33.3,40.4,29_Palms,Mojave
2021-07-06,0,28.7,35.5,42.3,29_Palms,Mojave
2021-07-07,0,28.2,35.6,43,29_Palms,Mojave
2021-07-08,0,28.6,36.5,44.5,29_Palms,Mojave
2021-07-09,0,31.4,37.7,44,29_Palms,Mojave
2021-07-10,0,30.8,37.8,44.8,29_Palms,Mojave
2021-07-11,0,31.3,39,46.7,29_Palms,Mojave
2021-07-12,0,32,38.3,44.6,29_Palms,Mojave
2021-07-13,0,30.8,36.8,42.7,29_Palms,Mojave
2021-07-14,0,30.3,35.5,40.8,29_Palms,Mojave
2021-07-15,0,29.1,35.4,41.7,29_Palms,Mojave
2021-07-16,0,28.1,34.5,40.9,29_Palms,Mojave
2021-07-17,0,27,33.8,40.6,29_Palms,Mojave
2021-07-18,0,27.5,33.6,39.7,29_Palms,Mojave
2021-07-19,0,29.7,34.2,38.7,29_Palms,Mojave
2021-07-20,0,29.2,34.7,40.2,29_Palms,Mojave
2021-07-21,0,29.2,35.2,41.2,29_Palms,Mojave
2021-07-22,0,31.4,36.6,41.7,29_Palms,Mojave
2021-07-23,0,29.1,34.8,40.4,29_Palms,Mojave
2021-07-24,0,28.6,34.1,39.5,29_Palms,Mojave
2021-07-25,0,24.3,30,35.6,29_Palms,Mojave
2021-07-26,7.98,20.8,29.3,37.7,29_Palms,Mojave
2021-07-27,4.95,22.3,28.3,34.2,29_Palms,Mojave
2021-07-28,0,23,30.7,38.4,29_Palms,Mojave
2021-07-29,0.17,27.5,32.9,38.2,29_Palms,Mojave
2021-07-30,0,27,34.1,41.1,29_Palms,Mojave
2021-07-31,6.83,25.8,31.4,36.9,29_Palms,Mojave
2021-08-01,0,26.5,31.6,36.6,29_Palms,Mojave
2021-08-02,0,25.9,32.7,39.5,29_Palms,Mojave
2021-08-03,0,27.6,34.6,41.7,29_Palms,Mojave
2021-08-04,0,29.4,36.4,43.3,29_Palms,Mojave
2021-08-05,0,21.9,33.1,44.3,29_Palms,Mojave
2021-08-06,0,25.2,34.5,43.8,29_Palms,Mojave
2021-08-07,0,23.7,32.8,41.9,29_Palms,Mojave
2021-08-08,0,23.6,32.3,40.9,29_Palms,Mojave
2021-08-09,0,24.1,32.9,41.6,29_Palms,Mojave
2021-08-10,0.9,25.9,32.1,38.3,29_Palms,Mojave
2021-08-11,0,26.5,32.7,38.9,29_Palms,Mojave
2021-08-12,0,26.5,31.8,37.2,29_Palms,Mojave
2021-08-13,0,23,31,39.1,29_Palms,Mojave
2021-08-14,0,28.3,34.1,40,29_Palms,Mojave
2021-08-15,0,27.5,33.2,38.9,29_Palms,Mojave
2021-08-16,0,26.9,33.2,39.5,29_Palms,Mojave
2021-08-17,0,28.1,34.5,40.9,29_Palms,Mojave
2021-08-18,0,25.3,31.9,38.6,29_Palms,Mojave
2021-08-19,0,20.5,27.8,35.1,29_Palms,Mojave
2021-08-20,0,20.4,27.1,33.7,29_Palms,Mojave
2021-08-21,0,21.5,28.4,35.3,29_Palms,Mojave
2021-08-22,0,22,28.6,35.2,29_Palms,Mojave
2021-08-23,0,21.5,28.8,36.1,29_Palms,Mojave
2021-08-24,0,21.4,29.2,37.1,29_Palms,Mojave
2021-08-25,0,20.9,30.1,39.3,29_Palms,Mojave
2021-08-26,0,26,33.1,40.2,29_Palms,Mojave
2021-08-27,0,26.6,34.1,41.6,29_Palms,Mojave
2021-08-28,0,24.8,33.8,42.8,29_Palms,Mojave
2021-08-29,0,26.5,33.8,41.1,29_Palms,Mojave
2021-08-30,2.05,27.1,34.4,41.7,29_Palms,Mojave
2021-08-31,1.79,19.7,29.6,39.6,29_Palms,Mojave
2021-09-01,0,25.2,31.8,38.3,29_Palms,Mojave
2021-09-02,0,22.5,28.6,34.7,29_Palms,Mojave
2021-09-03,0,20.3,28.5,36.8,29_Palms,Mojave
2021-09-04,0,22.1,29.7,37.3,29_Palms,Mojave
2021-09-05,0,20.9,29.3,37.8,29_Palms,Mojave
2021-09-06,0,23.6,32,40.5,29_Palms,Mojave
2021-09-07,0,25.8,33.2,40.6,29_Palms,Mojave
2021-09-08,0,25,33.2,41.5,29_Palms,Mojave
2021-09-09,0,26.3,33.5,40.7,29_Palms,Mojave
2021-09-10,3.19,25.9,32.7,39.4,29_Palms,Mojave
2021-09-11,0,26,33,40.1,29_Palms,Mojave
2021-09-12,0,24.7,31.8,39,29_Palms,Mojave
2021-09-13,0,24.9,32.7,40.6,29_Palms,Mojave
2021-09-14,0,23,31.5,39.9,29_Palms,Mojave
2021-09-15,0,22.1,30.2,38.4,29_Palms,Mojave
2021-09-16,0,21,29.4,37.9,29_Palms,Mojave
2021-09-17,0,20.4,28.9,37.3,29_Palms,Mojave
2021-09-18,0,22.5,29.4,36.4,29_Palms,Mojave
2021-09-19,0,21.7,28.4,35,29_Palms,Mojave
2021-09-20,0,20.6,27.9,35.2,29_Palms,Mojave
2021-09-21,0,18.7,26.5,34.2,29_Palms,Mojave
2021-09-22,0,18.1,26.9,35.6,29_Palms,Mojave
2021-09-23,0,19.1,28.2,37.3,29_Palms,Mojave
2021-09-24,0,22,28,34,29_Palms,Mojave
2021-09-25,0.89,21.4,27.4,33.3,29_Palms,Mojave
2021-09-26,0,21.3,26.6,31.8,29_Palms,Mojave
2021-09-27,0,19.1,26.2,33.4,29_Palms,Mojave
2021-09-28,0,18.5,26,33.5,29_Palms,Mojave
2021-09-29,0,18.2,25.2,32.2,29_Palms,Mojave
2021-09-30,0,18.3,23.3,28.4,29_Palms,Mojave
2021-10-01,0,14.9,22,29.2,29_Palms,Mojave
2021-10-02,0,13,21.7,30.4,29_Palms,Mojave
2021-10-03,0,13.4,22.4,31.4,29_Palms,Mojave
2021-10-04,0,15.8,24.5,33.1,29_Palms,Mojave
2021-10-05,1.09,17,25.1,33.1,29_Palms,Mojave
2021-10-06,0,16.7,22.6,28.6,29_Palms,Mojave
2021-10-07,0,15.9,22.7,29.5,29_Palms,Mojave
2021-10-08,0,18.8,23.7,28.7,29_Palms,Mojave
2021-10-09,0,13.8,19.6,25.5,29_Palms,Mojave
2021-10-10,0,12.3,18.5,24.7,29_Palms,Mojave
2021-10-11,0,11.7,19.5,27.4,29_Palms,Mojave
2021-10-12,1.77,10,18,26,29_Palms,Mojave
2021-10-13,0,8.6,13.7,18.9,29_Palms,Mojave
2021-10-14,0,7.8,14.9,21.9,29_Palms,Mojave
2021-10-15,0,8.8,16.6,24.5,29_Palms,Mojave
2021-10-16,0,9.4,17.3,25.1,29_Palms,Mojave
2021-10-17,0,9,18,27,29_Palms,Mojave
2021-10-18,0,9.9,19.1,28.3,29_Palms,Mojave
2021-10-19,0,8.9,14.8,20.6,29_Palms,Mojave
2021-10-20,0,8,15.3,22.7,29_Palms,Mojave
2021-10-21,0,8.6,16.6,24.7,29_Palms,Mojave
2021-10-22,0,9.8,18.5,27.3,29_Palms,Mojave
2021-10-23,0,10.3,19.3,28.4,29_Palms,Mojave
2021-10-24,0,13.5,19.8,26.2,29_Palms,Mojave
2021-10-25,0,13.5,20.4,27.3,29_Palms,Mojave
2021-10-26,0.14,11.1,17.3,23.4,29_Palms,Mojave
2021-10-27,0,9.7,15.4,21,29_Palms,Mojave
2021-10-28,0,10.3,18,25.7,29_Palms,Mojave
2021-10-29,0,13.8,21,28.1,29_Palms,Mojave
2021-10-30,0,13.3,21.3,29.3,29_Palms,Mojave
2021-10-31,0,13,21.2,29.4,29_Palms,Mojave
2021-11-01,0,12.5,20.2,28,29_Palms,Mojave
2021-11-02,0,13.4,19.6,25.8,29_Palms,Mojave
2021-11-03,0,12.4,19.9,27.3,29_Palms,Mojave
2021-11-04,0,14.1,21.6,29.1,29_Palms,Mojave
2021-11-05,0,13.3,20.8,28.3,29_Palms,Mojave
2021-11-06,0,12.1,20.5,28.9,29_Palms,Mojave
2021-11-07,0,10.9,19.6,28.3,29_Palms,Mojave
2021-11-08,0,11,18.9,26.8,29_Palms,Mojave
2021-11-09,0,11.9,18.8,25.7,29_Palms,Mojave
2021-11-10,0,13.2,20,26.9,29_Palms,Mojave
2021-11-11,0,14.1,20.2,26.2,29_Palms,Mojave
2021-11-12,0,13.7,20,26.2,29_Palms,Mojave
2021-11-13,0,13.8,21.1,28.4,29_Palms,Mojave
2021-11-14,0,12.9,20.9,29,29_Palms,Mojave
2021-11-15,0,11.7,20.9,30.1,29_Palms,Mojave
2021-11-16,0,10.5,19.1,27.8,29_Palms,Mojave
2021-11-17,0,10.1,18.7,27.3,29_Palms,Mojave
2021-11-18,0,8.5,16.5,24.5,29_Palms,Mojave
2021-11-19,0,8.2,16,23.8,29_Palms,Mojave
2021-11-20,0,8.1,15.7,23.3,29_Palms,Mojave
2021-11-21,0,10.6,17,23.4,29_Palms,Mojave
2021-11-22,0,7.3,14.3,21.3,29_Palms,Mojave
2021-11-23,0,7.2,14.5,21.8,29_Palms,Mojave
2021-11-24,0,11.4,17.7,24,29_Palms,Mojave
2021-11-25,0,8.2,13.3,18.5,29_Palms,Mojave
2021-11-26,0,5.7,11.7,17.8,29_Palms,Mojave
2021-11-27,0,3.9,12.3,20.7,29_Palms,Mojave
2021-11-28,0,5.5,14.7,23.9,29_Palms,Mojave
2021-11-29,0,7.6,16.3,25.1,29_Palms,Mojave
2021-11-30,0,9.3,17.5,25.6,29_Palms,Mojave
2021-12-01,0,9.5,17.9,26.3,29_Palms,Mojave
2021-12-02,0,9.3,17.6,25.8,29_Palms,Mojave
2021-12-03,0,8.7,16.9,25.1,29_Palms,Mojave
2021-12-04,0,7.4,16.6,25.8,29_Palms,Mojave
2021-12-05,0,7.1,15.6,24,29_Palms,Mojave
2021-12-06,0,10.3,17.2,24,29_Palms,Mojave
2021-12-07,0,8.7,16.3,23.9,29_Palms,Mojave
2021-12-08,0,7.5,12.1,16.8,29_Palms,Mojave
2021-12-09,0,6.1,12.8,19.5,29_Palms,Mojave
2021-12-10,0,6.1,10.3,14.5,29_Palms,Mojave
2021-12-11,0,-1.2,5.6,12.4,29_Palms,Mojave
2021-12-12,0,-2.4,5.3,12.9,29_Palms,Mojave
2021-12-13,0,-0.7,6.6,13.9,29_Palms,Mojave
2021-12-14,0,0.8,9,17.1,29_Palms,Mojave
2021-12-15,4.93,4.2,10.6,17.1,29_Palms,Mojave
2021-12-16,0,-0.5,4.8,10.1,29_Palms,Mojave
2021-12-17,0,-1.4,5.7,12.8,29_Palms,Mojave
2021-12-18,0,3.4,8.4,13.5,29_Palms,Mojave
2021-12-19,0,0.4,7.8,15.1,29_Palms,Mojave
2021-12-20,0,-1.4,6.6,14.5,29_Palms,Mojave
2021-12-21,0,-1.4,6.3,14,29_Palms,Mojave
2021-12-22,0,4.2,9.1,14,29_Palms,Mojave
2021-12-23,0,3.2,10.2,17.2,29_Palms,Mojave
2021-12-24,6.49,7.7,13.7,19.7,29_Palms,Mojave
2021-12-25,1.69,4.4,10.1,15.7,29_Palms,Mojave
2021-12-26,0,3.9,9.2,14.5,29_Palms,Mojave
2021-12-27,0,2.1,8.3,14.6,29_Palms,Mojave
2021-12-28,0,0.4,6.1,11.8,29_Palms,Mojave
2021-12-29,0,1,6.1,11.2,29_Palms,Mojave
2021-12-30,0,-1.7,5.7,13,29_Palms,Mojave
2021-12-31,0,4.4,9.6,14.7,29_Palms,Mojave
2022-01-01,0,4.7,10.2,15.7,29_Palms,Mojave
2022-01-02,0,-3.3,3.4,10.1,29_Palms,Mojave
2022-01-03,0,-3.7,3.2,10.1,29_Palms,Mojave
2022-01-04,0,-2.5,5.1,12.7,29_Palms,Mojave
2022-01-05,0,-1.7,7,15.6,29_Palms,Mojave
2022-01-06,0,0.3,10.2,20.1,29_Palms,Mojave
2022-01-07,0,4.8,12.9,21.1,29_Palms,Mojave
2022-01-08,0,2.9,11.2,19.5,29_Palms,Mojave
2022-01-09,0,3.3,10.9,18.4,29_Palms,Mojave
2022-01-10,0,3.2,10.8,18.4,29_Palms,Mojave
2022-01-11,0,1.9,9.3,16.7,29_Palms,Mojave
2022-01-12,0,3.7,11.3,19,29_Palms,Mojave
2022-01-13,0,3,11.2,19.5,29_Palms,Mojave
2022-01-14,0,7.2,13.9,20.7,29_Palms,Mojave
2022-01-15,0,8.1,14.1,20.1,29_Palms,Mojave
2022-01-16,0,3.4,10.1,16.8,29_Palms,Mojave
2022-01-17,0,2.9,10.9,19,29_Palms,Mojave
2022-01-18,0,4.9,12.2,19.5,29_Palms,Mojave
2022-01-19,0,9.3,14.7,20.1,29_Palms,Mojave
2022-01-20,0,7.8,13.4,19,29_Palms,Mojave
2022-01-21,0,3.1,11,19,29_Palms,Mojave
2022-01-22,0,3.3,10.6,17.9,29_Palms,Mojave
2022-01-23,0,9.7,12.7,15.7,29_Palms,Mojave
2022-01-24,0,7.8,13.4,18.9,29_Palms,Mojave
2022-01-25,0,7,14.6,22.3,29_Palms,Mojave
2022-01-26,0,5,11.7,18.4,29_Palms,Mojave
2022-01-27,0,1.1,8.1,15.1,29_Palms,Mojave
2022-01-28,0,2.2,10.1,18,29_Palms,Mojave
2022-01-29,0,-0.3,7.7,15.7,29_Palms,Mojave
2022-01-30,0,0.5,7.8,15.2,29_Palms,Mojave
2022-01-31,0,3.3,12,20.7,29_Palms,Mojave
2022-02-01,0,4.1,10.8,17.4,29_Palms,Mojave
2022-02-02,0,5.7,11.1,16.4,29_Palms,Mojave
2022-02-03,0,1.3,5.2,9.1,29_Palms,Mojave
2022-02-04,0,-0.8,5.6,12,29_Palms,Mojave
2022-02-05,0,-0.4,6.3,13,29_Palms,Mojave
2022-02-06,0,3.2,9.8,16.4,29_Palms,Mojave
2022-02-07,0,4.8,12.1,19.4,29_Palms,Mojave
2022-02-08,0,5.1,12.2,19.3,29_Palms,Mojave
2022-02-09,0,8.5,15.3,22,29_Palms,Mojave
2022-02-10,0,14.3,18.8,23.3,29_Palms,Mojave
2022-02-11,0,10.7,16.9,23.1,29_Palms,Mojave
2022-02-12,0,11.2,18.3,25.3,29_Palms,Mojave
2022-02-13,0,11.9,17.9,24,29_Palms,Mojave
2022-02-14,0,7.2,15.6,24.1,29_Palms,Mojave
2022-02-15,0,9.7,18.4,27.2,29_Palms,Mojave
2022-02-16,0.34,8.1,12.9,17.7,29_Palms,Mojave
2022-02-17,0,10.2,14.1,17.9,29_Palms,Mojave
2022-02-18,0,5,10.2,15.3,29_Palms,Mojave
2022-02-19,0,1,10.2,19.4,29_Palms,Mojave
2022-02-20,0,7.1,14.6,22.1,29_Palms,Mojave
2022-02-21,0,7.1,15.7,24.3,29_Palms,Mojave
2022-02-22,0,8.9,14.3,19.8,29_Palms,Mojave
2022-02-23,0.02,5,9.7,14.3,29_Palms,Mojave
2022-02-24,0,0.4,4.3,8.1,29_Palms,Mojave
2022-02-25,0,-1.3,4.9,11.1,29_Palms,Mojave
2022-02-26,0,2.8,8.6,14.4,29_Palms,Mojave
2022-02-27,0,3.5,9.6,15.7,29_Palms,Mojave
2022-02-28,0,4.8,11.4,18.1,29_Palms,Mojave
2022-03-01,0,6.7,15.4,24.1,29_Palms,Mojave
2022-03-02,0,10.2,19.1,27.9,29_Palms,Mojave
2022-03-03,0,7.3,17.6,27.9,29_Palms,Mojave
2022-03-04,0,7.9,16.5,25.2,29_Palms,Mojave
2022-03-05,0,9.6,13.6,17.5,29_Palms,Mojave
2022-03-06,0,-4,4.9,13.7,29_Palms,Mojave
2022-03-07,0,3.6,10.3,16.9,29_Palms,Mojave
2022-03-08,0,4.6,9.9,15.2,29_Palms,Mojave
2022-03-09,0,2.7,10,17.4,29_Palms,Mojave
2022-03-10,0,3.8,13.7,23.6,29_Palms,Mojave
2022-03-11,0,6.3,11.7,17.1,29_Palms,Mojave
2022-03-12,0,5.2,11.5,17.8,29_Palms,Mojave
2022-03-13,0,2.3,12.2,22,29_Palms,Mojave
2022-03-14,0,6.8,16,25.3,29_Palms,Mojave
2022-03-15,0,10.9,17.7,24.6,29_Palms,Mojave
2022-03-16,0,8.4,18.2,28,29_Palms,Mojave
2022-03-17,0,4.7,15,25.3,29_Palms,Mojave
2022-03-18,0,11.4,18.3,25.2,29_Palms,Mojave
2022-03-19,0,11.4,18.6,25.7,29_Palms,Mojave
2022-03-20,0,9,17.7,26.4,29_Palms,Mojave
2022-03-21,0,3.3,12.9,22.5,29_Palms,Mojave
2022-03-22,0,10.8,17.4,24.1,29_Palms,Mojave
2022-03-23,0,11.8,19.1,26.3,29_Palms,Mojave
2022-03-24,0,10.1,18.2,26.3,29_Palms,Mojave
2022-03-25,0,11.2,20.7,30.1,29_Palms,Mojave
2022-03-26,0,12.9,23,33.1,29_Palms,Mojave
2022-03-27,0,14.5,23.5,32.4,29_Palms,Mojave
2022-03-28,0,13.9,21.8,29.7,29_Palms,Mojave
