Region,Site,Date_Seeded,Date_Monitored,Plot,Treatment,PlotMix,SiteDatePlotID,SiteDateID,SitePlotID,CodeOriginal,Code,Name,Native,Duration,Lifeform,SpeciesSeeded,ObsSource,PlantSource,PlantSource2,Weedy,PlotMix_Climate,Seasonality
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,11,Seed,Cool,6244,135,783,HAPAA,HAPAA,Harpagonella palmeri,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,11,Seed,Cool,6244,135,783,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,11,Seed,Cool,6244,135,783,LIBI2,LIBI2,Linanthus bigelovii,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,11,Seed,Cool,6244,135,783,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,11,Seed,Cool,6244,135,783,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,11,Seed,Cool,6244,135,783,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,11,Seed,Cool,6244,135,783,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,2x2,Seeded,Seeded,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,11,Seed,Cool,6244,135,783,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,11,Seed,Cool,6244,135,783,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,2x2,Seeded,Seeded,Desirable,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,11,Seed,Cool,6244,135,783,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,12,Control,None,6245,135,784,ASNU4,ASNU4,Astragalus nuttallianus,Native,Unknown,Forb,No,subplot,Native_recruit,Native recruit,Desirable,None,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,12,Control,None,6245,135,784,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable,None,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,12,Control,None,6245,135,784,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,None,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,12,Control,None,6245,135,784,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,None,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,12,Control,None,6245,135,784,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,None,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,12,Control,None,6245,135,784,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,None,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,12,Control,None,6245,135,784,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,None,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,12,Control,None,6245,135,784,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,None,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,AMMEI2,AMMEI2,Amsinckia menziesii,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,ASNU4,ASNU4,Astragalus nuttallianus,Native,Unknown,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,DAPU3,DAPU3,Daucus pusillus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy,Projected,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,Yes,2x2,Seeded,Seeded,Desirable,Projected,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,SIAN2,SIAN2,Silene antirrhina,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,13,Pits,Warm,6246,135,785,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,DAPU3,DAPU3,Daucus pusillus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,SECO10,SECO10,Senna covesii,Native,Perennial,Forb,Yes,subplot,Seeded,Seeded,Desirable,Projected,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,14,Mulch,Warm,6247,135,786,SIAN2,SIAN2,Silene antirrhina,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,2x2,Seeded,Seeded,Desirable,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,DAPU3,DAPU3,Daucus pusillus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,2x2,Seeded,Seeded,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,15,ConMod,Cool,6248,135,787,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,2x2,Seeded,Seeded,Desirable,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy,Projected,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,LELA,LELA,Lepidium lasiocarpum,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,PEHE,PEHE,Pectocarya heterocarpa,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,PERE,PERE,Pectocarya recurvata,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,16,Seed,Warm,6249,135,788,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,Projected,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,AMDE4,AMDE4,Ambrosia deltoidea,Native,Perennial,Shrub,Yes,2x2,Seeded,Seeded,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,AMMEI2,AMMEI2,Amsinckia menziesii,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,ANOC2,ANOC2,Androsace occidentalis,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,BORO2,BORO2,Bouteloua rothrockii,Native,Perennial,Grass,No,2x2,Native_recruit,Native recruit,Desirable,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,BRRU2,BRRU2,Bromus rubens,Introduced,Annual,Grass,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,CRBA5,CRBA5,Cryptantha barbigera,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,DAPU3,DAPU3,Daucus pusillus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,HAPAA,HAPAA,Harpagonella palmeri,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,HEHIC,HEHIC,Herniaria hirsuta,Introduced,Annual,Forb,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,subplot,Seeded,Seeded,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,2x2,Seeded,Seeded,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,SCBA,SCBA,Schismus barbatus,Introduced,Annual,Grass,No,subplot,Introduced/Invasive,Introduced/Invasive,Weedy,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,SIAN2,SIAN2,Silene antirrhina,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,2x2,Seeded,Seeded,Desirable,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,17,Pits,Cool,6250,135,789,VUOC,VUOC,Vulpia octoflora,Native,Annual,Grass,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,BORO2,BORO2,Bouteloua rothrockii,Native,Perennial,Grass,No,subplot,Native_recruit,Native recruit,Desirable,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,CHAL11,CHAL11,Chamaesyce albomarginata,Native,Perennial,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,DAPU3,DAPU3,Daucus pusillus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,ERCI6,ERCI6,Erodium cicutarium,Introduced,Annual,Forb,No,2x2,Introduced/Invasive,Introduced/Invasive,Weedy,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,LAGR10,LAGR10,Lasthenia gracilis,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,LOAR12,LOAR12,Logfia arizonica,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,LOHU2,LOHU2,Lotus humistratus,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,LUSP2,LUSP2,Lupinus sparsiflorus,Native,Annual,Forb,Yes,2x2,Seeded,Seeded,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,PLAR,PLAR,Plagiobothrys arizonicus,Native,Annual,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,PLPA2,PLPA2,Plantago patagonica,Native,Annual,Forb,No,2x2,Native_recruit,Native recruit,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,SACO6,SACO6,Salvia columbariae,Native,Annual,Forb,Yes,2x2,Seeded,Seeded,Desirable,Current,Cool
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,18,Mulch,Cool,6251,135,790,SPAMA,SPAM2,Sphaeralcea ambigua,Native,Perennial,Forb,Yes,subplot,Seeded,Seeded,Desirable,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,19,ConMod,Cool,6252,135,791,BAMU,BAMU,Baileya multiradiata,Native,Unknown,Forb,Yes,2x2,Seeded,Seeded,Desirable,Current,Warm
Sonoran Central,Roosevelt,2019-11-22T00:00:00Z,2022-03-28T00:00:00Z,19,ConMod,Cool,6252,135,791,DICA14,DICA14,Dichelostemma capitatum,Native,Perennial,Forb,No,subplot,Native_recruit,Native recruit,Desirable,Current,Cool
